county,date,cases,name,population,population-per-100K,cases-per-100K,rate
Bexar,2020-06-19,5550,Bexar,2003554,20.03554,277.00775721542817,0.002770077572154282
Blanco,2020-06-19,14,Blanco,11931,0.11931,117.34137959936301,0.00117341379599363
Borden,2020-06-19,0,Borden,654,0.00654,0.0,0.0
Bosque,2020-06-19,7,Bosque,18685,0.18685,37.46320578003746,0.00037463205780037464
Bowie,2020-06-19,394,Bowie,93245,0.93245,422.542763687061,0.0042254276368706096
Brazoria,2020-06-19,1609,Brazoria,374264,3.74264,429.9104375521022,0.004299104375521023
Brazos,2020-06-19,1095,Brazos,229211,2.29211,477.7257635977331,0.004777257635977331
Brewster,2020-06-19,24,Brewster,9203,0.09203,260.7845267847441,0.002607845267847441
Briscoe,2020-06-19,1,Briscoe,1546,0.01546,64.68305304010349,0.000646830530401035
Brooks,2020-06-19,2,Brooks,7093,0.07093,28.196813760045114,0.00028196813760045117
Brown,2020-06-19,62,Brown,37864,0.37864,163.7439256285654,0.001637439256285654
Burleson,2020-06-19,53,Burleson,18443,0.18443,287.3719026188798,0.002873719026188798
Burnet,2020-06-19,79,Burnet,48155,0.48155,164.0535769909667,0.0016405357699096667
Caldwell,2020-06-19,197,Caldwell,43664,0.43664,451.1725906925614,0.004511725906925614
Calhoun,2020-06-19,52,Calhoun,21290,0.2129,244.24612494128698,0.00244246124941287
Callahan,2020-06-19,13,Callahan,13943,0.13943,93.23674962346698,0.0009323674962346697
Cameron,2020-06-19,1371,Cameron,423163,4.23163,323.9886284954025,0.0032398862849540248
Camp,2020-06-19,109,Camp,13094,0.13094,832.4423400030548,0.008324423400030548
Carson,2020-06-19,6,Carson,5926,0.05926,101.24873439082012,0.0010124873439082012
Cass,2020-06-19,36,Cass,30026,0.30026,119.89609005528541,0.0011989609005528543
Castro,2020-06-19,51,Castro,7530,0.0753,677.2908366533864,0.006772908366533864
Chambers,2020-06-19,138,Chambers,43837,0.43837,314.80256404407237,0.0031480256404407235
Cherokee,2020-06-19,67,Cherokee,52646,0.52646,127.26512935455685,0.0012726512935455686
Childress,2020-06-19,6,Childress,7306,0.07306,82.12428141253764,0.0008212428141253764
Clay,2020-06-19,5,Clay,10471,0.10471,47.750931143157295,0.0004775093114315729
Cochran,2020-06-19,1,Cochran,2853,0.02853,35.050823694356815,0.0003505082369435682
Coke,2020-06-19,4,Coke,3387,0.03387,118.098612341305,0.00118098612341305
Coleman,2020-06-19,3,Coleman,8175,0.08175,36.69724770642202,0.0003669724770642202
Collin,2020-06-19,2026,Collin,1034730,10.3473,195.79987049761772,0.0019579987049761776
Collingsworth,2020-06-19,5,Collingsworth,2920,0.0292,171.23287671232876,0.0017123287671232876
Colorado,2020-06-19,46,Colorado,21493,0.21493,214.02317033452752,0.002140231703345275
Comal,2020-06-19,219,Comal,156209,1.56209,140.19678763707597,0.0014019678763707597
Comanche,2020-06-19,14,Comanche,13635,0.13635,102.67693436010268,0.0010267693436010268
Concho,2020-06-19,1,Concho,2726,0.02726,36.68378576669112,0.00036683785766691124
Cooke,2020-06-19,27,Cooke,41257,0.41257,65.4434399011077,0.000654434399011077
Coryell,2020-06-19,305,Coryell,75951,0.75951,401.5746994772946,0.004015746994772946
Cottle,2020-06-19,4,Cottle,1398,0.01398,286.1230329041488,0.002861230329041488
Crane,2020-06-19,45,Crane,4797,0.04797,938.0863039399625,0.009380863039399626
Crockett,2020-06-19,5,Crockett,3464,0.03464,144.3418013856813,0.001443418013856813
Crosby,2020-06-19,8,Crosby,5737,0.05737,139.44570332926617,0.0013944570332926616
Culberson,2020-06-19,0,Culberson,2171,0.02171,0.0,0.0
Dallam,2020-06-19,49,Dallam,7287,0.07287,672.4303554274735,0.0067243035542747355
Dallas,2020-06-19,15648,Dallas,2635516,26.35516,593.7357238582501,0.005937357238582502
Dawson,2020-06-19,45,Dawson,12728,0.12728,353.5512256442489,0.003535512256442489
Deaf Smith,2020-06-19,233,Deaf Smith,18546,0.18546,1256.3355979726086,0.012563355979726087
Delta,2020-06-19,4,Delta,5331,0.05331,75.03282686175201,0.0007503282686175201
Denton,2020-06-19,1980,Denton,887207,8.87207,223.17226983105405,0.0022317226983105407
DeWitt,2020-06-19,35,DeWitt,20160,0.2016,173.61111111111111,0.001736111111111111
Dickens,2020-06-19,2,Dickens,2211,0.02211,90.45680687471732,0.0009045680687471732
Dimmit,2020-06-19,3,Dimmit,10124,0.10124,29.632556301856976,0.00029632556301856976
Donley,2020-06-19,27,Donley,3278,0.03278,823.6729713239781,0.00823672971323978
Duval,2020-06-19,5,Duval,11157,0.11157,44.81491440351349,0.0004481491440351349
Eastland,2020-06-19,7,Eastland,18360,0.1836,38.126361655773415,0.0003812636165577342
Ector,2020-06-19,300,Ector,166223,1.66223,180.48043892842747,0.0018048043892842747
Edwards,2020-06-19,0,Edwards,1932,0.01932,0.0,0.0
Ellis,2020-06-19,510,Ellis,184826,1.84826,275.9352039215262,0.0027593520392152618
El Paso,2020-06-19,4178,El Paso,839238,8.39238,497.83255762965933,0.0049783255762965925
Erath,2020-06-19,44,Erath,42698,0.42698,103.04932315330929,0.001030493231533093
Falls,2020-06-19,22,Falls,17297,0.17297,127.18968607272937,0.0012718968607272937
Fannin,2020-06-19,65,Fannin,35514,0.35514,183.02641211916426,0.0018302641211916427
Fayette,2020-06-19,52,Fayette,25346,0.25346,205.16057760593387,0.002051605776059339
Fisher,2020-06-19,2,Fisher,3830,0.0383,52.21932114882507,0.0005221932114882506
Floyd,2020-06-19,18,Floyd,5712,0.05712,315.1260504201681,0.0031512605042016808
Foard,2020-06-19,0,Foard,1155,0.01155,0.0,0.0
Fort Bend,2020-06-19,2726,Fort Bend,811688,8.11688,335.8433289638383,0.0033584332896383832
Franklin,2020-06-19,30,Franklin,10725,0.10725,279.72027972027973,0.002797202797202797
Freestone,2020-06-19,18,Freestone,19717,0.19717,91.29177866815438,0.0009129177866815439
Frio,2020-06-19,119,Frio,20306,0.20306,586.033684625234,0.005860336846252339
Gaines,2020-06-19,14,Gaines,21492,0.21492,65.14051740182393,0.0006514051740182394
Galveston,2020-06-19,1535,Galveston,342139,3.42139,448.6480640909104,0.004486480640909105
Garza,2020-06-19,7,Garza,6229,0.06229,112.37758869802536,0.0011237758869802536
Gillespie,2020-06-19,16,Gillespie,26988,0.26988,59.28560841855639,0.0005928560841855639
Glasscock,2020-06-19,5,Glasscock,1409,0.01409,354.86160397444996,0.0035486160397444995
Goliad,2020-06-19,7,Goliad,7658,0.07658,91.40767824497259,0.0009140767824497258
Gonzales,2020-06-19,203,Gonzales,20837,0.20837,974.2285357777031,0.009742285357777032
Gray,2020-06-19,113,Gray,21886,0.21886,516.3117974961162,0.005163117974961162
Grayson,2020-06-19,491,Grayson,136212,1.36212,360.4675065339324,0.003604675065339324
Gregg,2020-06-19,304,Gregg,123945,1.23945,245.270079470733,0.00245270079470733
Grimes,2020-06-19,288,Grimes,28880,0.2888,997.2299168975069,0.009972299168975069
Guadalupe,2020-06-19,280,Guadalupe,166847,1.66847,167.81842046905248,0.0016781842046905248
Hale,2020-06-19,122,Hale,33406,0.33406,365.2038555948033,0.003652038555948033
Hall,2020-06-19,2,Hall,2964,0.02964,67.47638326585695,0.0006747638326585695
Hamilton,2020-06-19,18,Hamilton,8461,0.08461,212.74081077886774,0.0021274081077886776
Hansford,2020-06-19,23,Hansford,5399,0.05399,426.0048157066123,0.004260048157066124
Hardeman,2020-06-19,4,Hardeman,3933,0.03933,101.70353419781338,0.0010170353419781336
Hardin,2020-06-19,167,Hardin,57602,0.57602,289.9204888719142,0.0028992048887191415
Harris,2020-06-19,18552,Harris,4713325,47.13325,393.6074851617489,0.003936074851617489
Harrison,2020-06-19,268,Harrison,66553,0.66553,402.68658061995706,0.00402686580619957
Hartley,2020-06-19,13,Hartley,5576,0.05576,233.14203730272598,0.0023314203730272595
Haskell,2020-06-19,4,Haskell,5658,0.05658,70.69635913750442,0.0007069635913750442
Hays,2020-06-19,1448,Hays,230191,2.30191,629.0428383385971,0.00629042838338597
Hemphill,2020-06-19,2,Hemphill,3819,0.03819,52.36973029588897,0.0005236973029588898
Henderson,2020-06-19,94,Henderson,82737,0.82737,113.61301473343244,0.0011361301473343244
Hidalgo,2020-06-19,1447,Hidalgo,868707,8.68707,166.56939566505162,0.0016656939566505162
Hill,2020-06-19,47,Hill,36649,0.36649,128.2436082839914,0.0012824360828399138
Hockley,2020-06-19,29,Hockley,23021,0.23021,125.97193866469745,0.0012597193866469745
Hood,2020-06-19,35,Hood,61643,0.61643,56.778547442531995,0.00056778547442532
Hopkins,2020-06-19,48,Hopkins,37084,0.37084,129.43587531010678,0.0012943587531010678
Houston,2020-06-19,147,Houston,22968,0.22968,640.0208986415884,0.006400208986415883
Howard,2020-06-19,24,Howard,36664,0.36664,65.459306131355,0.0006545930613135501
Hudspeth,2020-06-19,14,Hudspeth,4886,0.04886,286.5329512893983,0.0028653295128939827
Hunt,2020-06-19,227,Hunt,98594,0.98594,230.23713410552367,0.0023023713410552367
Hutchinson,2020-06-19,49,Hutchinson,20938,0.20938,234.02426210717354,0.0023402426210717355
Irion,2020-06-19,1,Irion,1536,0.01536,65.10416666666667,0.0006510416666666666
Jack,2020-06-19,4,Jack,8935,0.08935,44.76776720761052,0.0004476776720761052
Jackson,2020-06-19,24,Jackson,14760,0.1476,162.60162601626016,0.0016260162601626016
Jasper,2020-06-19,33,Jasper,35529,0.35529,92.8818711475133,0.000928818711475133
Jeff Davis,2020-06-19,0,Jeff Davis,2274,0.02274,0.0,0.0
Jefferson,2020-06-19,1356,Jefferson,251565,2.51565,539.025699123487,0.00539025699123487
Jim Hogg,2020-06-19,6,Jim Hogg,5200,0.052,115.38461538461539,0.001153846153846154
Jim Wells,2020-06-19,21,Jim Wells,40482,0.40482,51.87490736623685,0.0005187490736623685
Johnson,2020-06-19,254,Johnson,175817,1.75817,144.4683961164165,0.001444683961164165
Jones,2020-06-19,610,Jones,20083,0.20083,3037.3948115321414,0.030373948115321417
Karnes,2020-06-19,11,Karnes,15601,0.15601,70.50830074995193,0.0007050830074995192
Kaufman,2020-06-19,360,Kaufman,136154,1.36154,264.40648089663176,0.0026440648089663178
Kendall,2020-06-19,44,Kendall,47431,0.47431,92.76633425396892,0.0009276633425396892
Kenedy,2020-06-19,0,Kenedy,404,0.00404,0.0,0.0
Kent,2020-06-19,0,Kent,762,0.00762,0.0,0.0
Kerr,2020-06-19,32,Kerr,52600,0.526,60.83650190114068,0.0006083650190114068
Kimble,2020-06-19,1,Kimble,4337,0.04337,23.057412958266085,0.00023057412958266084
King,2020-06-19,0,King,272,0.00272,0.0,0.0
Kinney,2020-06-19,1,Kinney,3667,0.03667,27.270248159258248,0.0002727024815925825
Kleberg,2020-06-19,24,Kleberg,30680,0.3068,78.22685788787483,0.0007822685788787483
Knox,2020-06-19,1,Knox,3664,0.03664,27.292576419213976,0.0002729257641921397
Lamar,2020-06-19,199,Lamar,49859,0.49859,399.12553400589667,0.003991255340058966
Lamb,2020-06-19,29,Lamb,12893,0.12893,224.92825564259678,0.0022492825564259674
Lampasas,2020-06-19,15,Lampasas,21428,0.21428,70.00186671644578,0.0007000186671644577
La Salle,2020-06-19,7,La Salle,7520,0.0752,93.08510638297872,0.0009308510638297873
Lavaca,2020-06-19,43,Lavaca,20154,0.20154,213.35714994542028,0.0021335714994542027
Lee,2020-06-19,47,Lee,17239,0.17239,272.63762399211095,0.002726376239921109
Leon,2020-06-19,13,Leon,17404,0.17404,74.6954723052172,0.0007469547230521719
Liberty,2020-06-19,169,Liberty,88219,0.88219,191.5687096883891,0.0019156870968838912
Limestone,2020-06-19,40,Limestone,23437,0.23437,170.6703076332295,0.001706703076332295
Lipscomb,2020-06-19,9,Lipscomb,3233,0.03233,278.3792143519951,0.0027837921435199505
Live Oak,2020-06-19,9,Live Oak,12207,0.12207,73.72818874416319,0.0007372818874416319
Llano,2020-06-19,5,Llano,21795,0.21795,22.941041523285158,0.00022941041523285156
Loving,2020-06-19,0,Loving,169,0.00169,0.0,0.0
Lubbock,2020-06-19,1136,Lubbock,310569,3.10569,365.78022919222457,0.003657802291922246
Lynn,2020-06-19,21,Lynn,5951,0.05951,352.8818685935137,0.003528818685935137
McCulloch,2020-06-19,4,McCulloch,7984,0.07984,50.100200400801604,0.000501002004008016
McLennan,2020-06-19,245,McLennan,256623,2.56623,95.47078788728992,0.0009547078788728991
McMullen,2020-06-19,0,McMullen,743,0.00743,0.0,0.0
Madison,2020-06-19,25,Madison,14284,0.14284,175.02100252030243,0.0017502100252030244
Marion,2020-06-19,21,Marion,9854,0.09854,213.11142683174344,0.0021311142683174346
Martin,2020-06-19,5,Martin,5771,0.05771,86.64009703690868,0.0008664009703690869
Mason,2020-06-19,33,Mason,4274,0.04274,772.1104351895181,0.00772110435189518
Matagorda,2020-06-19,104,Matagorda,36643,0.36643,283.8195562590399,0.002838195562590399
Maverick,2020-06-19,206,Maverick,58722,0.58722,350.80549027621674,0.0035080549027621676
Medina,2020-06-19,244,Medina,51584,0.51584,473.014888337469,0.00473014888337469
Menard,2020-06-19,0,Menard,2138,0.02138,0.0,0.0
Midland,2020-06-19,287,Midland,176832,1.76832,162.30094100615275,0.0016230094100615274
Milam,2020-06-19,56,Milam,24823,0.24823,225.5972283769085,0.0022559722837690852
Mills,2020-06-19,1,Mills,4873,0.04873,20.521239482864765,0.00020521239482864764
Mitchell,2020-06-19,2,Mitchell,8545,0.08545,23.405500292568753,0.00023405500292568755
Montague,2020-06-19,12,Montague,19818,0.19818,60.551014229488345,0.0006055101422948834
Montgomery,2020-06-19,1484,Montgomery,607391,6.07391,244.32367288945673,0.002443236728894567
Moore,2020-06-19,877,Moore,20940,0.2094,4188.156638013372,0.04188156638013372
Morris,2020-06-19,31,Morris,12388,0.12388,250.24216984178236,0.002502421698417824
Motley,2020-06-19,1,Motley,1200,0.012,83.33333333333333,0.0008333333333333334
Nacogdoches,2020-06-19,341,Nacogdoches,65204,0.65204,522.9740506717379,0.005229740506717379
Navarro,2020-06-19,116,Navarro,50113,0.50113,231.47686229122186,0.0023147686229122184
Newton,2020-06-19,6,Newton,13595,0.13595,44.133872747333584,0.0004413387274733358
Nolan,2020-06-19,8,Nolan,14714,0.14714,54.36998776675276,0.0005436998776675275
Nueces,2020-06-19,485,Nueces,362294,3.62294,133.86917807084853,0.0013386917807084854
Ochiltree,2020-06-19,53,Ochiltree,9836,0.09836,538.8369255795038,0.005388369255795038
Oldham,2020-06-19,4,Oldham,2112,0.02112,189.3939393939394,0.001893939393939394
Orange,2020-06-19,135,Orange,83396,0.83396,161.8782675428078,0.001618782675428078
Palo Pinto,2020-06-19,14,Palo Pinto,29189,0.29189,47.963273836034126,0.0004796327383603412
Panola,2020-06-19,191,Panola,23194,0.23194,823.4888333189617,0.008234888333189617
Parker,2020-06-19,124,Parker,142878,1.42878,86.78732904995871,0.0008678732904995871
Parmer,2020-06-19,155,Parmer,9605,0.09605,1613.7428422696512,0.016137428422696512
Pecos,2020-06-19,112,Pecos,15823,0.15823,707.8303735069203,0.007078303735069203
Polk,2020-06-19,73,Polk,51353,0.51353,142.15333086674585,0.0014215333086674586
Potter,2020-06-19,2819,Potter,117415,1.17415,2400.885747136226,0.024008857471362263
Presidio,2020-06-19,11,Presidio,6704,0.06704,164.08114558472553,0.0016408114558472554
Rains,2020-06-19,7,Rains,12514,0.12514,55.93735016781205,0.0005593735016781205
Randall,2020-06-19,771,Randall,137713,1.37713,559.8599986929339,0.005598599986929339
Reagan,2020-06-19,2,Reagan,3849,0.03849,51.96154845414393,0.0005196154845414394
Real,2020-06-19,1,Real,3452,0.03452,28.968713789107763,0.00028968713789107763
Red River,2020-06-19,96,Red River,12023,0.12023,798.4695999334608,0.007984695999334608
Reeves,2020-06-19,14,Reeves,15976,0.15976,87.63144717075613,0.0008763144717075614
Refugio,2020-06-19,6,Refugio,6948,0.06948,86.35578583765113,0.0008635578583765112
Roberts,2020-06-19,2,Roberts,854,0.00854,234.19203747072598,0.00234192037470726
Robertson,2020-06-19,22,Robertson,17074,0.17074,128.85088438561556,0.0012885088438561556
Rockwall,2020-06-19,228,Rockwall,104915,1.04915,217.31878187103845,0.0021731878187103847
Runnels,2020-06-19,3,Runnels,10264,0.10264,29.228371005455966,0.00029228371005455964
Rusk,2020-06-19,245,Rusk,54406,0.54406,450.3179796345991,0.004503179796345991
Sabine,2020-06-19,15,Sabine,10542,0.10542,142.28799089356858,0.0014228799089356858
San Augustine,2020-06-19,86,San Augustine,8237,0.08237,1044.0694427582857,0.010440694427582858
San Jacinto,2020-06-19,23,San Jacinto,28859,0.28859,79.69784122803978,0.0007969784122803978
San Patricio,2020-06-19,66,San Patricio,66730,0.6673,98.90603926270043,0.0009890603926270044
San Saba,2020-06-19,2,San Saba,6055,0.06055,33.03055326176713,0.00033030553261767135
Schleicher,2020-06-19,10,Schleicher,2793,0.02793,358.03795202291445,0.0035803795202291443
Scurry,2020-06-19,29,Scurry,16703,0.16703,173.6215051188409,0.0017362150511884094
Shackelford,2020-06-19,1,Shackelford,3265,0.03265,30.627871362940276,0.00030627871362940275
Shelby,2020-06-19,241,Shelby,25274,0.25274,953.549101843792,0.00953549101843792
Sherman,2020-06-19,30,Sherman,3022,0.03022,992.7200529450695,0.009927200529450696
Smith,2020-06-19,318,Smith,232751,2.32751,136.62669548143722,0.0013662669548143724
Somervell,2020-06-19,3,Somervell,9128,0.09128,32.86590709903594,0.00032865907099035934
Starr,2020-06-19,203,Starr,64633,0.64633,314.0810421920691,0.0031408104219206906
Stephens,2020-06-19,5,Stephens,9366,0.09366,53.3845825325646,0.000533845825325646
Sterling,2020-06-19,0,Sterling,1291,0.01291,0.0,0.0
Stonewall,2020-06-19,0,Stonewall,1350,0.0135,0.0,0.0
Sutton,2020-06-19,1,Sutton,3776,0.03776,26.483050847457626,0.00026483050847457627
Swisher,2020-06-19,23,Swisher,7397,0.07397,310.9368662971475,0.003109368662971475
Tarrant,2020-06-19,8099,Tarrant,2102515,21.02515,385.2053374173311,0.0038520533741733115
Taylor,2020-06-19,268,Taylor,138034,1.38034,194.1550632452874,0.001941550632452874
Terrell,2020-06-19,0,Terrell,776,0.00776,0.0,0.0
Terry,2020-06-19,14,Terry,12337,0.12337,113.47977628272676,0.0011347977628272676
Throckmorton,2020-06-19,0,Throckmorton,1501,0.01501,0.0,0.0
Titus,2020-06-19,645,Titus,32750,0.3275,1969.4656488549617,0.01969465648854962
Tom Green,2020-06-19,171,Tom Green,119200,1.192,143.4563758389262,0.0014345637583892618
Travis,2020-06-19,4991,Travis,1273954,12.73954,391.77238738604376,0.003917723873860438
Trinity,2020-06-19,21,Trinity,14651,0.14651,143.33492594362158,0.001433349259436216
Tyler,2020-06-19,14,Tyler,21672,0.21672,64.59948320413437,0.0006459948320413437
Upshur,2020-06-19,41,Upshur,41753,0.41753,98.19653677580054,0.0009819653677580055
Upton,2020-06-19,1,Upton,3657,0.03657,27.344818156959256,0.00027344818156959256
Uvalde,2020-06-19,31,Uvalde,26741,0.26741,115.92685389476834,0.0011592685389476833
Val Verde,2020-06-19,39,Val Verde,49025,0.49025,79.55124936257012,0.0007955124936257011
Van Zandt,2020-06-19,54,Van Zandt,56590,0.5659,95.42321965011487,0.0009542321965011486
Victoria,2020-06-19,241,Victoria,92084,0.92084,261.71756222579387,0.0026171756222579385
Walker,2020-06-19,1890,Walker,72971,0.72971,2590.0700278192708,0.025900700278192707
Waller,2020-06-19,104,Waller,55246,0.55246,188.24892299895018,0.0018824892299895014
Ward,2020-06-19,7,Ward,11998,0.11998,58.343057176196034,0.0005834305717619603
Washington,2020-06-19,222,Washington,35882,0.35882,618.6946101109191,0.006186946101109191
Webb,2020-06-19,854,Webb,276652,2.76652,308.69106314069666,0.003086910631406966
Wharton,2020-06-19,114,Wharton,41556,0.41556,274.3286168062374,0.0027432861680623736
Wheeler,2020-06-19,16,Wheeler,5056,0.05056,316.4556962025316,0.0031645569620253164
Wichita,2020-06-19,150,Wichita,132230,1.3223,113.43870528624366,0.0011343870528624366
Wilbarger,2020-06-19,7,Wilbarger,12769,0.12769,54.82026783616571,0.0005482026783616571
Willacy,2020-06-19,75,Willacy,21358,0.21358,351.15647532540504,0.00351156475325405
Williamson,2020-06-19,1114,Williamson,590551,5.90551,188.6373911821333,0.001886373911821333
Wilson,2020-06-19,65,Wilson,51070,0.5107,127.27628744859994,0.0012727628744859997
Winkler,2020-06-19,6,Winkler,8010,0.0801,74.9063670411985,0.000749063670411985
Wise,2020-06-19,62,Wise,69984,0.69984,88.59167809785093,0.0008859167809785093
Wood,2020-06-19,70,Wood,45539,0.45539,153.7143986473133,0.001537143986473133
Yoakum,2020-06-19,11,Yoakum,8713,0.08713,126.24813497073339,0.0012624813497073338
Young,2020-06-19,16,Young,18010,0.1801,88.83953359244863,0.0008883953359244864
Zapata,2020-06-19,31,Zapata,14179,0.14179,218.6331899287679,0.002186331899287679
Zavala,2020-06-19,13,Zavala,11840,0.1184,109.79729729729729,0.001097972972972973
Anderson,2020-06-20,1006,Anderson,57735,0.57735,1742.4439248289598,0.0174244392482896
Andrews,2020-06-20,42,Andrews,18705,0.18705,224.53889334402567,0.0022453889334402566
Angelina,2020-06-20,380,Angelina,86715,0.86715,438.2171481289281,0.004382171481289281
Aransas,2020-06-20,7,Aransas,23510,0.2351,29.77456401531263,0.00029774564015312634
Archer,2020-06-20,3,Archer,8553,0.08553,35.0754121360926,0.00035075412136092597
Armstrong,2020-06-20,3,Armstrong,1887,0.01887,158.98251192368838,0.001589825119236884
Atascosa,2020-06-20,69,Atascosa,51153,0.51153,134.88944929916133,0.0013488944929916135
Austin,2020-06-20,43,Austin,30032,0.30032,143.18060735215772,0.001431806073521577
Bailey,2020-06-20,83,Bailey,7000,0.07,1185.7142857142856,0.011857142857142858
Bandera,2020-06-20,15,Bandera,23112,0.23112,64.90134994807892,0.0006490134994807892
Bastrop,2020-06-20,340,Bastrop,88723,0.88723,383.2151753209427,0.003832151753209427
Baylor,2020-06-20,1,Baylor,3509,0.03509,28.498147620404673,0.00028498147620404675
Bee,2020-06-20,34,Bee,32565,0.32565,104.40657147243974,0.0010440657147243973
Bell,2020-06-20,818,Bell,362924,3.62924,225.39154203083842,0.002253915420308384
Bexar,2020-06-20,5962,Bexar,2003554,20.03554,297.57121594925815,0.0029757121594925816
Blanco,2020-06-20,14,Blanco,11931,0.11931,117.34137959936301,0.00117341379599363
Borden,2020-06-20,0,Borden,654,0.00654,0.0,0.0
Bosque,2020-06-20,7,Bosque,18685,0.18685,37.46320578003746,0.00037463205780037464
Bowie,2020-06-20,398,Bowie,93245,0.93245,426.83253793769103,0.00426832537937691
Brazoria,2020-06-20,1669,Brazoria,374264,3.74264,445.94190197293887,0.004459419019729389
Brazos,2020-06-20,1163,Brazos,229211,2.29211,507.3927516567704,0.005073927516567704
Brewster,2020-06-20,24,Brewster,9203,0.09203,260.7845267847441,0.002607845267847441
Briscoe,2020-06-20,1,Briscoe,1546,0.01546,64.68305304010349,0.000646830530401035
Brooks,2020-06-20,2,Brooks,7093,0.07093,28.196813760045114,0.00028196813760045117
Brown,2020-06-20,62,Brown,37864,0.37864,163.7439256285654,0.001637439256285654
Burleson,2020-06-20,54,Burleson,18443,0.18443,292.7940139890473,0.0029279401398904733
Burnet,2020-06-20,80,Burnet,48155,0.48155,166.13020454781434,0.0016613020454781435
Caldwell,2020-06-20,208,Caldwell,43664,0.43664,476.36496885305974,0.004763649688530597
Calhoun,2020-06-20,55,Calhoun,21290,0.2129,258.3372475340535,0.0025833724753405356
Callahan,2020-06-20,13,Callahan,13943,0.13943,93.23674962346698,0.0009323674962346697
Cameron,2020-06-20,1454,Cameron,423163,4.23163,343.6028197172248,0.003436028197172248
Camp,2020-06-20,110,Camp,13094,0.13094,840.0794256911563,0.008400794256911563
Carson,2020-06-20,6,Carson,5926,0.05926,101.24873439082012,0.0010124873439082012
Cass,2020-06-20,36,Cass,30026,0.30026,119.89609005528541,0.0011989609005528543
Castro,2020-06-20,51,Castro,7530,0.0753,677.2908366533864,0.006772908366533864
Chambers,2020-06-20,149,Chambers,43837,0.43837,339.89552204758536,0.0033989552204758537
Cherokee,2020-06-20,67,Cherokee,52646,0.52646,127.26512935455685,0.0012726512935455686
Childress,2020-06-20,6,Childress,7306,0.07306,82.12428141253764,0.0008212428141253764
Clay,2020-06-20,5,Clay,10471,0.10471,47.750931143157295,0.0004775093114315729
Cochran,2020-06-20,1,Cochran,2853,0.02853,35.050823694356815,0.0003505082369435682
Coke,2020-06-20,4,Coke,3387,0.03387,118.098612341305,0.00118098612341305
Coleman,2020-06-20,3,Coleman,8175,0.08175,36.69724770642202,0.0003669724770642202
Collin,2020-06-20,2064,Collin,1034730,10.3473,199.47232611405872,0.0019947232611405873
Collingsworth,2020-06-20,5,Collingsworth,2920,0.0292,171.23287671232876,0.0017123287671232876
Colorado,2020-06-20,55,Colorado,21493,0.21493,255.8972688782394,0.0025589726887823945
Comal,2020-06-20,240,Comal,156209,1.56209,153.6403152187134,0.001536403152187134
Comanche,2020-06-20,14,Comanche,13635,0.13635,102.67693436010268,0.0010267693436010268
Concho,2020-06-20,2,Concho,2726,0.02726,73.36757153338225,0.0007336757153338225
Cooke,2020-06-20,27,Cooke,41257,0.41257,65.4434399011077,0.000654434399011077
Coryell,2020-06-20,305,Coryell,75951,0.75951,401.5746994772946,0.004015746994772946
Cottle,2020-06-20,4,Cottle,1398,0.01398,286.1230329041488,0.002861230329041488
Crane,2020-06-20,46,Crane,4797,0.04797,958.9326662497394,0.009589326662497394
Crockett,2020-06-20,5,Crockett,3464,0.03464,144.3418013856813,0.001443418013856813
Crosby,2020-06-20,8,Crosby,5737,0.05737,139.44570332926617,0.0013944570332926616
Culberson,2020-06-20,1,Culberson,2171,0.02171,46.06172270842929,0.00046061722708429296
Dallam,2020-06-20,49,Dallam,7287,0.07287,672.4303554274735,0.0067243035542747355
Dallas,2020-06-20,16042,Dallas,2635516,26.35516,608.685358009589,0.00608685358009589
Dawson,2020-06-20,45,Dawson,12728,0.12728,353.5512256442489,0.003535512256442489
Deaf Smith,2020-06-20,233,Deaf Smith,18546,0.18546,1256.3355979726086,0.012563355979726087
Delta,2020-06-20,4,Delta,5331,0.05331,75.03282686175201,0.0007503282686175201
Denton,2020-06-20,2054,Denton,887207,8.87207,231.51305163282072,0.0023151305163282075
DeWitt,2020-06-20,37,DeWitt,20160,0.2016,183.53174603174602,0.0018353174603174603
Dickens,2020-06-20,2,Dickens,2211,0.02211,90.45680687471732,0.0009045680687471732
Dimmit,2020-06-20,3,Dimmit,10124,0.10124,29.632556301856976,0.00029632556301856976
Donley,2020-06-20,27,Donley,3278,0.03278,823.6729713239781,0.00823672971323978
Duval,2020-06-20,5,Duval,11157,0.11157,44.81491440351349,0.0004481491440351349
Eastland,2020-06-20,7,Eastland,18360,0.1836,38.126361655773415,0.0003812636165577342
Ector,2020-06-20,325,Ector,166223,1.66223,195.5204755057964,0.0019552047550579644
Edwards,2020-06-20,0,Edwards,1932,0.01932,0.0,0.0
Ellis,2020-06-20,510,Ellis,184826,1.84826,275.9352039215262,0.0027593520392152618
El Paso,2020-06-20,4340,El Paso,839238,8.39238,517.1357826981143,0.005171357826981142
Erath,2020-06-20,44,Erath,42698,0.42698,103.04932315330929,0.001030493231533093
Falls,2020-06-20,22,Falls,17297,0.17297,127.18968607272937,0.0012718968607272937
Fannin,2020-06-20,65,Fannin,35514,0.35514,183.02641211916426,0.0018302641211916427
Fayette,2020-06-20,58,Fayette,25346,0.25346,228.83295194508008,0.002288329519450801
Fisher,2020-06-20,2,Fisher,3830,0.0383,52.21932114882507,0.0005221932114882506
