county,date,cases,name,population,rate
Zavala,2020-08-26,259,Zavala,11840,0.021875
Anderson,2020-08-27,2482,Anderson,57735,0.04298952108772842
Andrews,2020-08-27,362,Andrews,18705,0.019353114140604116
Angelina,2020-08-27,1968,Angelina,86715,0.02269503546099291
Aransas,2020-08-27,198,Aransas,23510,0.00842194810718843
Archer,2020-08-27,46,Archer,8553,0.005378229860867532
Armstrong,2020-08-27,11,Armstrong,1887,0.005829358770535241
Atascosa,2020-08-27,559,Atascosa,51153,0.010928000312787128
Austin,2020-08-27,401,Austin,30032,0.013352424080980288
Bailey,2020-08-27,199,Bailey,7000,0.028428571428571428
Bandera,2020-08-27,106,Bandera,23112,0.004586362062997577
Bastrop,2020-08-27,1571,Bastrop,88723,0.017706795306741206
Baylor,2020-08-27,13,Baylor,3509,0.0037047591906526076
Bee,2020-08-27,1496,Bee,32565,0.045938891447873484
Bell,2020-08-27,4706,Bell,362924,0.012966902161334053
Bexar,2020-08-27,37251,Bexar,2003554,0.018592461196453903
Blanco,2020-08-27,124,Blanco,11931,0.010393093621657867
Borden,2020-08-27,0,Borden,654,0.0
Bosque,2020-08-27,209,Bosque,18685,0.011185442868611185
Bowie,2020-08-27,914,Bowie,93245,0.009802134162689689
Brazoria,2020-08-27,8981,Brazoria,374264,0.023996430327255628
Brazos,2020-08-27,4481,Brazos,229211,0.01954967257243326
Brewster,2020-08-27,189,Brewster,9203,0.020536781484298598
Briscoe,2020-08-27,12,Briscoe,1546,0.007761966364812419
Brooks,2020-08-27,199,Brooks,7093,0.02805582969124489
Brown,2020-08-27,462,Brown,37864,0.012201563490386647
Burleson,2020-08-27,277,Burleson,18443,0.015019248495364094
Burnet,2020-08-27,637,Burnet,48155,0.013228117537119718
Caldwell,2020-08-27,1230,Caldwell,43664,0.028169659215829975
Calhoun,2020-08-27,589,Calhoun,21290,0.02766557069046501
Callahan,2020-08-27,64,Callahan,13943,0.004590116904539913
Cameron,2020-08-27,20617,Cameron,423163,0.04872117836389287
Camp,2020-08-27,289,Camp,13094,0.022071177638613104
Carson,2020-08-27,17,Carson,5926,0.0028687141410732365
Cass,2020-08-27,249,Cass,30026,0.008292812895490574
Castro,2020-08-27,221,Castro,7530,0.029349269588313413
Chambers,2020-08-27,1123,Chambers,43837,0.02561762894358647
Cherokee,2020-08-27,1385,Cherokee,52646,0.026307791665083766
Childress,2020-08-27,56,Childress,7306,0.007664932931836847
Clay,2020-08-27,62,Clay,10471,0.0059211154617515045
Cochran,2020-08-27,37,Cochran,2853,0.012968804766912022
Coke,2020-08-27,48,Coke,3387,0.0141718334809566
Coleman,2020-08-27,47,Coleman,8175,0.005749235474006117
Collin,2020-08-27,10785,Collin,1034730,0.010423008900872692
Collingsworth,2020-08-27,16,Collingsworth,2920,0.005479452054794521
Colorado,2020-08-27,422,Colorado,21493,0.019634299539384916
Comal,2020-08-27,2297,Comal,156209,0.014704658502391027
Comanche,2020-08-27,209,Comanche,13635,0.015328199486615329
Concho,2020-08-27,46,Concho,2726,0.016874541452677916
Cooke,2020-08-27,300,Cooke,41257,0.007271493322345299
Coryell,2020-08-27,850,Coryell,75951,0.01119142605100657
Cottle,2020-08-27,18,Cottle,1398,0.012875536480686695
Crane,2020-08-27,70,Crane,4797,0.01459245361684386
Crockett,2020-08-27,162,Crockett,3464,0.04676674364896074
Crosby,2020-08-27,81,Crosby,5737,0.0141188774620882
Culberson,2020-08-27,22,Culberson,2171,0.010133578995854445
Dallam,2020-08-27,206,Dallam,7287,0.028269521064910114
Dallas,2020-08-27,69881,Dallas,2635516,0.026515111272327696
Dawson,2020-08-27,200,Dawson,12728,0.01571338780641106
Deaf Smith,2020-08-27,790,Deaf Smith,18546,0.04259678636902836
Delta,2020-08-27,17,Delta,5331,0.0031888951416244606
Denton,2020-08-27,9544,Denton,887207,0.010757354258927173
DeWitt,2020-08-27,817,DeWitt,20160,0.04052579365079365
Dickens,2020-08-27,17,Dickens,2211,0.007688828584350972
Dimmit,2020-08-27,176,Dimmit,10124,0.01738443303042276
Donley,2020-08-27,54,Donley,3278,0.01647345942647956
Duval,2020-08-27,234,Duval,11157,0.020973379940844313
Eastland,2020-08-27,111,Eastland,18360,0.006045751633986928
Ector,2020-08-27,2758,Ector,166223,0.016592168352153432
Edwards,2020-08-27,34,Edwards,1932,0.017598343685300208
Ellis,2020-08-27,3700,Ellis,184826,0.020018828519797
El Paso,2020-08-27,19925,El Paso,839238,0.023741775277096606
Erath,2020-08-27,654,Erath,42698,0.015316876668696426
Falls,2020-08-27,159,Falls,17297,0.009192345493438168
Fannin,2020-08-27,581,Fannin,35514,0.016359745452497607
Fayette,2020-08-27,364,Fayette,25346,0.014361240432415372
Fisher,2020-08-27,52,Fisher,3830,0.013577023498694517
Floyd,2020-08-27,98,Floyd,5712,0.01715686274509804
Foard,2020-08-27,3,Foard,1155,0.0025974025974025974
Fort Bend,2020-08-27,14761,Fort Bend,811688,0.01818555898325465
Franklin,2020-08-27,107,Franklin,10725,0.009976689976689978
Freestone,2020-08-27,380,Freestone,19717,0.019272708829943704
Frio,2020-08-27,624,Frio,20306,0.030729833546734954
Gaines,2020-08-27,244,Gaines,21492,0.011353061604317885
Galveston,2020-08-27,10430,Galveston,342139,0.030484686048652742
Garza,2020-08-27,102,Garza,6229,0.016375020067426554
Gillespie,2020-08-27,198,Gillespie,26988,0.007336594041796354
Glasscock,2020-08-27,6,Glasscock,1409,0.0042583392476933995
Goliad,2020-08-27,121,Goliad,7658,0.015800470096630975
Gonzales,2020-08-27,805,Gonzales,20837,0.03863320055670202
Gray,2020-08-27,241,Gray,21886,0.011011605592616285
Grayson,2020-08-27,1421,Grayson,136212,0.010432267347957595
Gregg,2020-08-27,1840,Gregg,123945,0.014845294283754891
Grimes,2020-08-27,982,Grimes,28880,0.03400277008310249
Guadalupe,2020-08-27,1885,Guadalupe,166847,0.011297775806577284
Hale,2020-08-27,1591,Hale,33406,0.047626174938633775
Hall,2020-08-27,17,Hall,2964,0.005735492577597841
Hamilton,2020-08-27,99,Hamilton,8461,0.011700744592837726
Hansford,2020-08-27,101,Hansford,5399,0.018707167994072977
Hardeman,2020-08-27,22,Hardeman,3933,0.0055936943808797355
Hardin,2020-08-27,1206,Hardin,57602,0.02093677302871428
Harris,2020-08-27,101077,Harris,4713325,0.02144494597762726
Harrison,2020-08-27,787,Harrison,66553,0.011825161901041275
Hartley,2020-08-27,99,Hartley,5576,0.017754662840746054
Haskell,2020-08-27,52,Haskell,5658,0.009190526687875575
Hays,2020-08-27,5322,Hays,230191,0.02311993084004153
Hemphill,2020-08-27,53,Hemphill,3819,0.013877978528410578
Henderson,2020-08-27,786,Henderson,82737,0.009499981870263607
Hidalgo,2020-08-27,26606,Hidalgo,868707,0.030627127443430293
Hill,2020-08-27,367,Hill,36649,0.010013915795792519
Hockley,2020-08-27,255,Hockley,23021,0.011076842882585465
Hood,2020-08-27,756,Hood,61643,0.012264166247586911
Hopkins,2020-08-27,240,Hopkins,37084,0.00647179376550534
Houston,2020-08-27,532,Houston,22968,0.023162661093695577
Howard,2020-08-27,266,Howard,36664,0.00725507309622518
Hudspeth,2020-08-27,37,Hudspeth,4886,0.00757265656979124
Hunt,2020-08-27,1392,Hunt,98594,0.014118506197131672
Hutchinson,2020-08-27,145,Hutchinson,20938,0.006925207756232687
Irion,2020-08-27,10,Irion,1536,0.006510416666666667
Jack,2020-08-27,120,Jack,8935,0.013430330162283156
Jackson,2020-08-27,495,Jackson,14760,0.03353658536585366
Jasper,2020-08-27,393,Jasper,35529,0.011061386473022038
Jeff Davis,2020-08-27,8,Jeff Davis,2274,0.003518029903254178
Jefferson,2020-08-27,6586,Jefferson,251565,0.02618011249577644
Jim Hogg,2020-08-27,75,Jim Hogg,5200,0.014423076923076924
Jim Wells,2020-08-27,957,Jim Wells,40482,0.023640136356899363
Johnson,2020-08-27,2470,Johnson,175817,0.01404869836250192
Jones,2020-08-27,601,Jones,20083,0.02992580789722651
Karnes,2020-08-27,734,Karnes,15601,0.0470482661367861
Kaufman,2020-08-27,2725,Kaufman,136154,0.020014101678981152
Kendall,2020-08-27,196,Kendall,47431,0.004132318525858616
Kenedy,2020-08-27,7,Kenedy,404,0.017326732673267328
Kent,2020-08-27,7,Kent,762,0.009186351706036745
Kerr,2020-08-27,433,Kerr,52600,0.0082319391634981
Kimble,2020-08-27,16,Kimble,4337,0.0036891860733225734
King,2020-08-27,0,King,272,0.0
Kinney,2020-08-27,22,Kinney,3667,0.0059994545950368145
Kleberg,2020-08-27,593,Kleberg,30680,0.019328552803129076
Knox,2020-08-27,65,Knox,3664,0.017740174672489083
Lamar,2020-08-27,791,Lamar,49859,0.015864738562746946
Lamb,2020-08-27,273,Lamb,12893,0.021174280617389282
Lampasas,2020-08-27,150,Lampasas,21428,0.007000186671644577
La Salle,2020-08-27,366,La Salle,7520,0.04867021276595745
Lavaca,2020-08-27,674,Lavaca,20154,0.03344249280539843
Lee,2020-08-27,193,Lee,17239,0.011195544985207959
Leon,2020-08-27,178,Leon,17404,0.010227533900252815
Liberty,2020-08-27,1670,Liberty,88219,0.018930162436663303
Limestone,2020-08-27,405,Limestone,23437,0.01728036864786449
Lipscomb,2020-08-27,23,Lipscomb,3233,0.007114135477884318
Live Oak,2020-08-27,330,Live Oak,12207,0.027033669206193166
Llano,2020-08-27,101,Llano,21795,0.004634090387703601
Loving,2020-08-27,0,Loving,169,0.0
Lubbock,2020-08-27,7035,Lubbock,310569,0.022651971059571303
Lynn,2020-08-27,77,Lynn,5951,0.012939001848428836
McCulloch,2020-08-27,85,McCulloch,7984,0.010646292585170341
McLennan,2020-08-27,6008,McLennan,256623,0.023411775250075012
McMullen,2020-08-27,11,McMullen,743,0.014804845222072678
Madison,2020-08-27,834,Madison,14284,0.058387006440772896
Marion,2020-08-27,139,Marion,9854,0.014105946823624925
Martin,2020-08-27,70,Martin,5771,0.012129613585167216
Mason,2020-08-27,68,Mason,4274,0.015910154422087038
Matagorda,2020-08-27,895,Matagorda,36643,0.024424856043446224
Maverick,2020-08-27,3248,Maverick,58722,0.055311467593065634
Medina,2020-08-27,1103,Medina,51584,0.021382599255583126
Menard,2020-08-27,20,Menard,2138,0.009354536950420954
Midland,2020-08-27,3166,Midland,176832,0.017903999276149114
Milam,2020-08-27,413,Milam,24823,0.016637795592797003
Mills,2020-08-27,31,Mills,4873,0.0063615842396880775
Mitchell,2020-08-27,73,Mitchell,8545,0.008543007606787596
Montague,2020-08-27,116,Montague,19818,0.00585326470885054
Montgomery,2020-08-27,8515,Montgomery,607391,0.014018976244297331
Moore,2020-08-27,1112,Moore,20940,0.053104106972301814
Morris,2020-08-27,152,Morris,12388,0.012269938650306749
Motley,2020-08-27,6,Motley,1200,0.005
Nacogdoches,2020-08-27,1318,Nacogdoches,65204,0.020213483835347525
Navarro,2020-08-27,1058,Navarro,50113,0.021112286233113165
Newton,2020-08-27,162,Newton,13595,0.011916145641780066
Nolan,2020-08-27,147,Nolan,14714,0.009990485252140819
Nueces,2020-08-27,14792,Nueces,362294,0.040828719216989516
Ochiltree,2020-08-27,105,Ochiltree,9836,0.010675071167141115
Oldham,2020-08-27,14,Oldham,2112,0.006628787878787879
Orange,2020-08-27,1817,Orange,83396,0.021787615712983835
Palo Pinto,2020-08-27,416,Palo Pinto,29189,0.014251944225564426
Panola,2020-08-27,309,Panola,23194,0.013322410968353885
Parker,2020-08-27,1632,Parker,142878,0.011422332339478437
Parmer,2020-08-27,381,Parmer,9605,0.039666840187402394
Pecos,2020-08-27,288,Pecos,15823,0.01820135246160652
Polk,2020-08-27,774,Polk,51353,0.01507214768367963
Potter,2020-08-27,3981,Potter,117415,0.03390537835881276
Presidio,2020-08-27,50,Presidio,6704,0.007458233890214797
Rains,2020-08-27,60,Rains,12514,0.00479463001438389
Randall,2020-08-27,2125,Randall,137713,0.015430641987321459
Reagan,2020-08-27,78,Reagan,3849,0.020265003897116135
Real,2020-08-27,102,Real,3452,0.02954808806488992
Red River,2020-08-27,144,Red River,12023,0.011977043999001912
Reeves,2020-08-27,169,Reeves,15976,0.010578367551326991
Refugio,2020-08-27,254,Refugio,6948,0.03655728267127231
Roberts,2020-08-27,8,Roberts,854,0.00936768149882904
Robertson,2020-08-27,247,Robertson,17074,0.014466440201475929
Rockwall,2020-08-27,1293,Rockwall,104915,0.01232426249821284
Runnels,2020-08-27,185,Runnels,10264,0.018024162120031176
Rusk,2020-08-27,709,Rusk,54406,0.013031650920854317
Sabine,2020-08-27,72,Sabine,10542,0.006829823562891292
San Augustine,2020-08-27,186,San Augustine,8237,0.022581036785237343
San Jacinto,2020-08-27,199,San Jacinto,28859,0.006895595827991268
San Patricio,2020-08-27,1226,San Patricio,66730,0.018372546081222837
San Saba,2020-08-27,36,San Saba,6055,0.005945499587118084
Schleicher,2020-08-27,38,Schleicher,2793,0.013605442176870748
Scurry,2020-08-27,542,Scurry,16703,0.032449260611866135
Shackelford,2020-08-27,22,Shackelford,3265,0.006738131699846861
Shelby,2020-08-27,435,Shelby,25274,0.01721136345651658
Sherman,2020-08-27,53,Sherman,3022,0.01753805426869623
Smith,2020-08-27,3158,Smith,232751,0.013568147934917573
Somervell,2020-08-27,117,Somervell,9128,0.012817703768624015
Starr,2020-08-27,2635,Starr,64633,0.04076864759488187
Stephens,2020-08-27,110,Stephens,9366,0.01174460815716421
Sterling,2020-08-27,1,Sterling,1291,0.000774593338497289
Stonewall,2020-08-27,9,Stonewall,1350,0.006666666666666667
Sutton,2020-08-27,76,Sutton,3776,0.020127118644067795
Swisher,2020-08-27,93,Swisher,7397,0.012572664593754225
Tarrant,2020-08-27,38451,Tarrant,2102515,0.01828809782569922
Taylor,2020-08-27,1260,Taylor,138034,0.009128185809293362
Terrell,2020-08-27,3,Terrell,776,0.003865979381443299
Terry,2020-08-27,198,Terry,12337,0.016049282645699926
Throckmorton,2020-08-27,4,Throckmorton,1501,0.002664890073284477
Titus,2020-08-27,1332,Titus,32750,0.04067175572519084
Tom Green,2020-08-27,1989,Tom Green,119200,0.016686241610738256
Travis,2020-08-27,26117,Travis,1273954,0.02050074021510981
Trinity,2020-08-27,173,Trinity,14651,0.011808067708688827
Tyler,2020-08-27,175,Tyler,21672,0.008074935400516795
Upshur,2020-08-27,319,Upshur,41753,0.0076401695686537496
Upton,2020-08-27,18,Upton,3657,0.004922067268252666
Uvalde,2020-08-27,670,Uvalde,26741,0.025055158744998317
Val Verde,2020-08-27,1912,Val Verde,49025,0.03900050994390617
Van Zandt,2020-08-27,511,Van Zandt,56590,0.009029863933557166
Victoria,2020-08-27,3755,Victoria,92084,0.040777985317753354
Walker,2020-08-27,3443,Walker,72971,0.04718312754381878
Waller,2020-08-27,640,Waller,55246,0.011584549107627701
Ward,2020-08-27,104,Ward,11998,0.008668111351891982
Washington,2020-08-27,560,Washington,35882,0.015606710885680842
Webb,2020-08-27,10417,Webb,276652,0.037653803334152657
Wharton,2020-08-27,1169,Wharton,41556,0.028130715179516798
Wheeler,2020-08-27,41,Wheeler,5056,0.008109177215189873
Wichita,2020-08-27,1252,Wichita,132230,0.009468350601225138
Wilbarger,2020-08-27,103,Wilbarger,12769,0.008066410838750098
Willacy,2020-08-27,822,Willacy,21358,0.03848674969566439
Williamson,2020-08-27,7820,Williamson,590551,0.013241870727507023
Wilson,2020-08-27,537,Wilson,51070,0.010514979439984334
Winkler,2020-08-27,90,Winkler,8010,0.011235955056179775
Wise,2020-08-27,630,Wise,69984,0.009002057613168725
Wood,2020-08-27,394,Wood,45539,0.008651924723863062
Yoakum,2020-08-27,142,Yoakum,8713,0.016297486514403766
Young,2020-08-27,214,Young,18010,0.011882287617990005
Zapata,2020-08-27,247,Zapata,14179,0.017420128358840537
Zavala,2020-08-27,259,Zavala,11840,0.021875
Anderson,2020-08-28,2495,Anderson,57735,0.04321468779769637
Andrews,2020-08-28,362,Andrews,18705,0.019353114140604116
Angelina,2020-08-28,2002,Angelina,86715,0.02308712448826616
Aransas,2020-08-28,208,Aransas,23510,0.008847299021692897
Archer,2020-08-28,48,Archer,8553,0.0056120659417748155
Armstrong,2020-08-28,11,Armstrong,1887,0.005829358770535241
Atascosa,2020-08-28,565,Atascosa,51153,0.011045295486090748
Austin,2020-08-28,401,Austin,30032,0.013352424080980288
Bailey,2020-08-28,202,Bailey,7000,0.028857142857142856
Bandera,2020-08-28,109,Bandera,23112,0.004716164762893735
Bastrop,2020-08-28,1573,Bastrop,88723,0.017729337375877733
Baylor,2020-08-28,15,Baylor,3509,0.004274722143060701
Bee,2020-08-28,1516,Bee,32565,0.04655304775065254
Bell,2020-08-28,4747,Bell,362924,0.013079873472131907
Bexar,2020-08-28,37404,Bexar,2003554,0.018668825497091666
Blanco,2020-08-28,124,Blanco,11931,0.010393093621657867
Borden,2020-08-28,0,Borden,654,0.0
Bosque,2020-08-28,211,Bosque,18685,0.011292480599411292
Bowie,2020-08-28,914,Bowie,93245,0.009802134162689689
Brazoria,2020-08-28,9093,Brazoria,374264,0.02429568432977791
Brazos,2020-08-28,4550,Brazos,229211,0.019850705245385257
Brewster,2020-08-28,191,Brewster,9203,0.020754101923285886
Briscoe,2020-08-28,12,Briscoe,1546,0.007761966364812419
Brooks,2020-08-28,209,Brooks,7093,0.029465670379247143
Brown,2020-08-28,466,Brown,37864,0.012307204732727657
Burleson,2020-08-28,275,Burleson,18443,0.014910806267960744
Burnet,2020-08-28,637,Burnet,48155,0.013228117537119718
Caldwell,2020-08-28,1232,Caldwell,43664,0.028215463539758154
Calhoun,2020-08-28,591,Calhoun,21290,0.027759511507750117
Callahan,2020-08-28,87,Callahan,13943,0.006239690167108944
Cameron,2020-08-28,20739,Cameron,423163,0.04900948334329797
Camp,2020-08-28,292,Camp,13094,0.022300290209256148
Carson,2020-08-28,17,Carson,5926,0.0028687141410732365
Cass,2020-08-28,255,Cass,30026,0.008492639712249384
Castro,2020-08-28,223,Castro,7530,0.029614873837981406
Chambers,2020-08-28,1123,Chambers,43837,0.02561762894358647
Cherokee,2020-08-28,1402,Cherokee,52646,0.026630703187326674
Childress,2020-08-28,56,Childress,7306,0.007664932931836847
Clay,2020-08-28,63,Clay,10471,0.006016617324037818
Cochran,2020-08-28,37,Cochran,2853,0.012968804766912022
Coke,2020-08-28,48,Coke,3387,0.0141718334809566
Coleman,2020-08-28,52,Coleman,8175,0.00636085626911315
Collin,2020-08-28,10812,Collin,1034730,0.010449102664463193
Collingsworth,2020-08-28,16,Collingsworth,2920,0.005479452054794521
Colorado,2020-08-28,422,Colorado,21493,0.019634299539384916
Comal,2020-08-28,2308,Comal,156209,0.014775076980199604
Comanche,2020-08-28,213,Comanche,13635,0.015621562156215622
Concho,2020-08-28,48,Concho,2726,0.01760821716801174
Cooke,2020-08-28,312,Cooke,41257,0.007562353055239111
Coryell,2020-08-28,914,Coryell,75951,0.012034074600729418
Cottle,2020-08-28,18,Cottle,1398,0.012875536480686695
Crane,2020-08-28,70,Crane,4797,0.01459245361684386
Crockett,2020-08-28,162,Crockett,3464,0.04676674364896074
Crosby,2020-08-28,81,Crosby,5737,0.0141188774620882
Culberson,2020-08-28,23,Culberson,2171,0.010594196222938737
Dallam,2020-08-28,206,Dallam,7287,0.028269521064910114
Dallas,2020-08-28,70100,Dallas,2635516,0.026598206954539454
Dawson,2020-08-28,200,Dawson,12728,0.01571338780641106
Deaf Smith,2020-08-28,798,Deaf Smith,18546,0.04302814623099321
Delta,2020-08-28,17,Delta,5331,0.0031888951416244606
Denton,2020-08-28,9745,Denton,887207,0.01098390792678597
DeWitt,2020-08-28,817,DeWitt,20160,0.04052579365079365
Dickens,2020-08-28,22,Dickens,2211,0.009950248756218905
Dimmit,2020-08-28,180,Dimmit,10124,0.017779533781114184
Donley,2020-08-28,54,Donley,3278,0.01647345942647956
Duval,2020-08-28,243,Duval,11157,0.021780048400107554
Eastland,2020-08-28,130,Eastland,18360,0.007080610021786492
Ector,2020-08-28,2790,Ector,166223,0.016784680820343754
Edwards,2020-08-28,34,Edwards,1932,0.017598343685300208
Ellis,2020-08-28,3740,Ellis,184826,0.020235248287578587
El Paso,2020-08-28,20072,El Paso,839238,0.02391693417123629
Erath,2020-08-28,660,Erath,42698,0.015457398472996393
Falls,2020-08-28,160,Falls,17297,0.009250158987107591
Fannin,2020-08-28,584,Fannin,35514,0.01644421918116799
Fayette,2020-08-28,365,Fayette,25346,0.014400694389647282
Fisher,2020-08-28,52,Fisher,3830,0.013577023498694517
Floyd,2020-08-28,99,Floyd,5712,0.017331932773109245
Foard,2020-08-28,3,Foard,1155,0.0025974025974025974
Fort Bend,2020-08-28,14761,Fort Bend,811688,0.01818555898325465
Franklin,2020-08-28,109,Franklin,10725,0.010163170163170164
Freestone,2020-08-28,381,Freestone,19717,0.019323426484759345
Frio,2020-08-28,629,Frio,20306,0.030976066187333794
Gaines,2020-08-28,244,Gaines,21492,0.011353061604317885
Galveston,2020-08-28,10430,Galveston,342139,0.030484686048652742
Garza,2020-08-28,102,Garza,6229,0.016375020067426554
Gillespie,2020-08-28,198,Gillespie,26988,0.007336594041796354
Glasscock,2020-08-28,6,Glasscock,1409,0.0042583392476933995
Goliad,2020-08-28,121,Goliad,7658,0.015800470096630975
Gonzales,2020-08-28,808,Gonzales,20837,0.03877717521716178
Gray,2020-08-28,241,Gray,21886,0.011011605592616285
Grayson,2020-08-28,1435,Grayson,136212,0.010535048307050774
Gregg,2020-08-28,1859,Gregg,123945,0.0149985880834241
Grimes,2020-08-28,980,Grimes,28880,0.03393351800554017
Guadalupe,2020-08-28,1891,Guadalupe,166847,0.011333736896677795
Hale,2020-08-28,1606,Hale,33406,0.04807519607256182
Hall,2020-08-28,16,Hall,2964,0.005398110661268556
Hamilton,2020-08-28,100,Hamilton,8461,0.011818933932159319
Hansford,2020-08-28,101,Hansford,5399,0.018707167994072977
Hardeman,2020-08-28,22,Hardeman,3933,0.0055936943808797355
Hardin,2020-08-28,1206,Hardin,57602,0.02093677302871428
Harris,2020-08-28,101670,Harris,4713325,0.021570759495685106
Harrison,2020-08-28,793,Harrison,66553,0.01191531561312037
Hartley,2020-08-28,101,Hartley,5576,0.018113342898134863
Haskell,2020-08-28,54,Haskell,5658,0.009544008483563097
Hays,2020-08-28,5340,Hays,230191,0.023198126772984173
Hemphill,2020-08-28,54,Hemphill,3819,0.014139827179890024
Henderson,2020-08-28,794,Henderson,82737,0.009596673797696315
Hidalgo,2020-08-28,27077,Hidalgo,868707,0.031169312553024207
Hill,2020-08-28,369,Hill,36649,0.010068487543998472
Hockley,2020-08-28,259,Hockley,23021,0.011250597280743669
Hood,2020-08-28,765,Hood,61643,0.012410168226724852
Hopkins,2020-08-28,241,Hopkins,37084,0.006498759572861611
Houston,2020-08-28,535,Houston,22968,0.02329327760362243
Howard,2020-08-28,276,Howard,36664,0.007527820205105826
Hudspeth,2020-08-28,38,Hudspeth,4886,0.007777322963569382
Hunt,2020-08-28,1405,Hunt,98594,0.014250360062478446
Hutchinson,2020-08-28,146,Hutchinson,20938,0.006972967809723947
Irion,2020-08-28,10,Irion,1536,0.006510416666666667
Jack,2020-08-28,122,Jack,8935,0.013654168998321208
Jackson,2020-08-28,496,Jackson,14760,0.03360433604336043
Jasper,2020-08-28,393,Jasper,35529,0.011061386473022038
Jeff Davis,2020-08-28,8,Jeff Davis,2274,0.003518029903254178
Jefferson,2020-08-28,6590,Jefferson,251565,0.026196012958877427
Jim Hogg,2020-08-28,77,Jim Hogg,5200,0.014807692307692308
Jim Wells,2020-08-28,980,Jim Wells,40482,0.02420829010424386
Johnson,2020-08-28,2493,Johnson,175817,0.014179516201504974
Jones,2020-08-28,601,Jones,20083,0.02992580789722651
Karnes,2020-08-28,736,Karnes,15601,0.04717646304724056
Kaufman,2020-08-28,2752,Kaufman,136154,0.020212406539653626
Kendall,2020-08-28,196,Kendall,47431,0.004132318525858616
Kenedy,2020-08-28,7,Kenedy,404,0.017326732673267328
Kent,2020-08-28,7,Kent,762,0.009186351706036745
Kerr,2020-08-28,434,Kerr,52600,0.008250950570342206
Kimble,2020-08-28,16,Kimble,4337,0.0036891860733225734
King,2020-08-28,0,King,272,0.0
Kinney,2020-08-28,22,Kinney,3667,0.0059994545950368145
Kleberg,2020-08-28,604,Kleberg,30680,0.0196870925684485
Knox,2020-08-28,67,Knox,3664,0.018286026200873363
Lamar,2020-08-28,791,Lamar,49859,0.015864738562746946
Lamb,2020-08-28,276,Lamb,12893,0.021406965019778176
Lampasas,2020-08-28,151,Lampasas,21428,0.007046854582788874
La Salle,2020-08-28,366,La Salle,7520,0.04867021276595745
Lavaca,2020-08-28,678,Lavaca,20154,0.03364096457278952
Lee,2020-08-28,194,Lee,17239,0.011253552990312663
Leon,2020-08-28,180,Leon,17404,0.010342450011491611
Liberty,2020-08-28,1670,Liberty,88219,0.018930162436663303
Limestone,2020-08-28,408,Limestone,23437,0.01740837137858941
Lipscomb,2020-08-28,23,Lipscomb,3233,0.007114135477884318
Live Oak,2020-08-28,330,Live Oak,12207,0.027033669206193166
Llano,2020-08-28,101,Llano,21795,0.004634090387703601
Loving,2020-08-28,0,Loving,169,0.0
Lubbock,2020-08-28,7173,Lubbock,310569,0.023096316760526647
Lynn,2020-08-28,77,Lynn,5951,0.012939001848428836
McCulloch,2020-08-28,91,McCulloch,7984,0.011397795591182364
McLennan,2020-08-28,6100,McLennan,256623,0.02377027780050892
McMullen,2020-08-28,11,McMullen,743,0.014804845222072678
Madison,2020-08-28,833,Madison,14284,0.05831699803976477
Marion,2020-08-28,140,Marion,9854,0.014207428455449563
Martin,2020-08-28,71,Martin,5771,0.012302893779241033
Mason,2020-08-28,73,Mason,4274,0.017080018717828733
Matagorda,2020-08-28,895,Matagorda,36643,0.024424856043446224
Maverick,2020-08-28,3258,Maverick,58722,0.055481761520384185
Medina,2020-08-28,1103,Medina,51584,0.021382599255583126
Menard,2020-08-28,20,Menard,2138,0.009354536950420954
Midland,2020-08-28,3201,Midland,176832,0.018101927252985886
Milam,2020-08-28,420,Milam,24823,0.01691979212826814
Mills,2020-08-28,33,Mills,4873,0.006772009029345372
Mitchell,2020-08-28,73,Mitchell,8545,0.008543007606787596
Montague,2020-08-28,118,Montague,19818,0.005954183065899687
Montgomery,2020-08-28,8515,Montgomery,607391,0.014018976244297331
Moore,2020-08-28,1117,Moore,20940,0.05334288443170965
Morris,2020-08-28,155,Morris,12388,0.012512108492089119
Motley,2020-08-28,6,Motley,1200,0.005
Nacogdoches,2020-08-28,1328,Nacogdoches,65204,0.020366848659591437
Navarro,2020-08-28,1068,Navarro,50113,0.021311835252329735
Newton,2020-08-28,162,Newton,13595,0.011916145641780066
Nolan,2020-08-28,147,Nolan,14714,0.009990485252140819
Nueces,2020-08-28,14841,Nueces,362294,0.040963968489679654
Ochiltree,2020-08-28,106,Ochiltree,9836,0.010776738511590077
Oldham,2020-08-28,14,Oldham,2112,0.006628787878787879
Orange,2020-08-28,1817,Orange,83396,0.021787615712983835
Palo Pinto,2020-08-28,420,Palo Pinto,29189,0.014388982150810237
Panola,2020-08-28,312,Panola,23194,0.013451754764163146
Parker,2020-08-28,1639,Parker,142878,0.011471325186522767
Parmer,2020-08-28,383,Parmer,9605,0.0398750650702759
Pecos,2020-08-28,294,Pecos,15823,0.018580547304556657
Polk,2020-08-28,778,Polk,51353,0.015150039919770996
Potter,2020-08-28,4007,Potter,117415,0.03412681514286931
Presidio,2020-08-28,50,Presidio,6704,0.007458233890214797
Rains,2020-08-28,59,Rains,12514,0.004714719514144159
Randall,2020-08-28,2152,Randall,137713,0.01562670190904272
Reagan,2020-08-28,82,Reagan,3849,0.021304234866199014
Real,2020-08-28,104,Real,3452,0.030127462340672075
Red River,2020-08-28,145,Red River,12023,0.012060217915661649
