county,date,cases,name,population,population-per-100K,cases-per-100K
Collin,2020-09-03,79,Collin,1034730,10.3473,7.634841939443139
Collingsworth,2020-09-03,0,Collingsworth,2920,0.0292,0.0
Colorado,2020-09-03,0,Colorado,21493,0.21493,0.0
Comal,2020-09-03,13,Comal,156209,1.56209,8.322183741013642
Comanche,2020-09-03,0,Comanche,13635,0.13635,0.0
Concho,2020-09-03,0,Concho,2726,0.02726,0.0
Cooke,2020-09-03,4,Cooke,41257,0.41257,9.695324429793732
Coryell,2020-09-03,4,Coryell,75951,0.75951,5.266553435767798
Cottle,2020-09-03,0,Cottle,1398,0.01398,0.0
Crane,2020-09-03,0,Crane,4797,0.04797,0.0
Crockett,2020-09-03,0,Crockett,3464,0.03464,0.0
Crosby,2020-09-03,0,Crosby,5737,0.05737,0.0
Culberson,2020-09-03,1,Culberson,2171,0.02171,46.06172270842929
Dallam,2020-09-03,1,Dallam,7287,0.07287,13.723068478111704
Dallas,2020-09-03,358,Dallas,2635516,26.35516,13.583677731419577
Dawson,2020-09-03,2,Dawson,12728,0.12728,15.713387806411061
Deaf Smith,2020-09-03,1,Deaf Smith,18546,0.18546,5.391998274560552
Delta,2020-09-03,0,Delta,5331,0.05331,0.0
Denton,2020-09-03,101,Denton,887207,8.87207,11.384040026735587
DeWitt,2020-09-03,20,DeWitt,20160,0.2016,99.2063492063492
Dickens,2020-09-03,5,Dickens,2211,0.02211,226.14201718679328
Dimmit,2020-09-03,3,Dimmit,10124,0.10124,29.632556301856976
Donley,2020-09-03,0,Donley,3278,0.03278,0.0
Duval,2020-09-03,20,Duval,11157,0.11157,179.25965761405396
Eastland,2020-09-03,1,Eastland,18360,0.1836,5.446623093681917
Ector,2020-09-03,13,Ector,166223,1.66223,7.820819020231856
Edwards,2020-09-03,0,Edwards,1932,0.01932,0.0
Ellis,2020-09-03,15,Ellis,184826,1.84826,8.115741291809593
El Paso,2020-09-03,75,El Paso,839238,8.39238,8.93667827243285
Erath,2020-09-03,2,Erath,42698,0.42698,4.68406014333224
Falls,2020-09-03,3,Falls,17297,0.17297,17.344048100826733
Fannin,2020-09-03,5,Fannin,35514,0.35514,14.078954778397252
Fayette,2020-09-03,3,Fayette,25346,0.25346,11.836187169573106
Fisher,2020-09-03,1,Fisher,3830,0.0383,26.109660574412533
Floyd,2020-09-03,0,Floyd,5712,0.05712,0.0
Foard,2020-09-03,0,Foard,1155,0.01155,0.0
Fort Bend,2020-09-03,53,Fort Bend,811688,8.11688,6.529602507367363
Franklin,2020-09-03,0,Franklin,10725,0.10725,0.0
Freestone,2020-09-03,2,Freestone,19717,0.19717,10.143530963128264
Frio,2020-09-03,0,Frio,20306,0.20306,0.0
Gaines,2020-09-03,4,Gaines,21492,0.21492,18.611576400521123
Galveston,2020-09-03,33,Galveston,342139,3.42139,9.645202680781788
Garza,2020-09-03,0,Garza,6229,0.06229,0.0
Gillespie,2020-09-03,1,Gillespie,26988,0.26988,3.7053505261597746
Glasscock,2020-09-03,0,Glasscock,1409,0.01409,0.0
Goliad,2020-09-03,0,Goliad,7658,0.07658,0.0
Gonzales,2020-09-03,1,Gonzales,20837,0.20837,4.799155348658636
Gray,2020-09-03,2,Gray,21886,0.21886,9.138261902586128
Grayson,2020-09-03,5,Grayson,136212,1.36212,3.6707485390420813
Gregg,2020-09-03,10,Gregg,123945,1.23945,8.068094719432006
Grimes,2020-09-03,5,Grimes,28880,0.2888,17.31301939058172
Guadalupe,2020-09-03,2,Guadalupe,166847,1.66847,1.198703003350375
Hale,2020-09-03,23,Hale,33406,0.33406,68.84990720229898
Hall,2020-09-03,0,Hall,2964,0.02964,0.0
Hamilton,2020-09-03,0,Hamilton,8461,0.08461,0.0
Hansford,2020-09-03,1,Hansford,5399,0.05399,18.521948508983144
Hardeman,2020-09-03,0,Hardeman,3933,0.03933,0.0
Hardin,2020-09-03,15,Hardin,57602,0.57602,26.040762473525227
Harris,2020-09-03,595,Harris,4713325,47.13325,12.623784695517497
Harrison,2020-09-03,2,Harrison,66553,0.66553,3.005123735969829
Hartley,2020-09-03,2,Hartley,5576,0.05576,35.86800573888092
Haskell,2020-09-03,1,Haskell,5658,0.05658,17.674089784376104
Hays,2020-09-03,15,Hays,230191,2.30191,6.5163277452202735
Hemphill,2020-09-03,2,Hemphill,3819,0.03819,52.36973029588897
Henderson,2020-09-03,4,Henderson,82737,0.82737,4.834596371635423
Hidalgo,2020-09-03,239,Hidalgo,868707,8.68707,27.51215311952131
Hill,2020-09-03,5,Hill,36649,0.36649,13.642937051488445
Hockley,2020-09-03,6,Hockley,23021,0.23021,26.063159723730507
Hood,2020-09-03,2,Hood,61643,0.61643,3.2444884252875426
Hopkins,2020-09-03,1,Hopkins,37084,0.37084,2.6965807356272244
Houston,2020-09-03,1,Houston,22968,0.22968,4.3538836642284915
Howard,2020-09-03,5,Howard,36664,0.36664,13.637355444032293
Hudspeth,2020-09-03,0,Hudspeth,4886,0.04886,0.0
Hunt,2020-09-03,12,Hunt,98594,0.98594,12.171126032010061
Hutchinson,2020-09-03,2,Hutchinson,20938,0.20938,9.552010698251982
Irion,2020-09-03,0,Irion,1536,0.01536,0.0
Jack,2020-09-03,1,Jack,8935,0.08935,11.19194180190263
Jackson,2020-09-03,2,Jackson,14760,0.1476,13.550135501355014
Jasper,2020-09-03,4,Jasper,35529,0.35529,11.258408623941007
Jeff Davis,2020-09-03,0,Jeff Davis,2274,0.02274,0.0
Jefferson,2020-09-03,21,Jefferson,251565,2.51565,8.347743128018603
Jim Hogg,2020-09-03,0,Jim Hogg,5200,0.052,0.0
Jim Wells,2020-09-03,31,Jim Wells,40482,0.40482,76.577244207302
Johnson,2020-09-03,10,Johnson,175817,1.75817,5.6877321305675785
Jones,2020-09-03,1,Jones,20083,0.20083,4.979335756610068
Karnes,2020-09-03,0,Karnes,15601,0.15601,0.0
Kaufman,2020-09-03,6,Kaufman,136154,1.36154,4.406774681610529
Kendall,2020-09-03,2,Kendall,47431,0.47431,4.216651556998587
Kenedy,2020-09-03,0,Kenedy,404,0.00404,0.0
Kent,2020-09-03,0,Kent,762,0.00762,0.0
Kerr,2020-09-03,1,Kerr,52600,0.526,1.9011406844106462
Kimble,2020-09-03,0,Kimble,4337,0.04337,0.0
King,2020-09-03,0,King,272,0.00272,0.0
Kinney,2020-09-03,1,Kinney,3667,0.03667,27.270248159258248
Kleberg,2020-09-03,31,Kleberg,30680,0.3068,101.04302477183832
Knox,2020-09-03,0,Knox,3664,0.03664,0.0
Lamar,2020-09-03,0,Lamar,49859,0.49859,0.0
Lamb,2020-09-03,2,Lamb,12893,0.12893,15.512293492592882
Lampasas,2020-09-03,3,Lampasas,21428,0.21428,14.000373343289155
La Salle,2020-09-03,0,La Salle,7520,0.0752,0.0
Lavaca,2020-09-03,2,Lavaca,20154,0.20154,9.92358836955443
Lee,2020-09-03,1,Lee,17239,0.17239,5.800800510470445
Leon,2020-09-03,3,Leon,17404,0.17404,17.23741668581935
Liberty,2020-09-03,25,Liberty,88219,0.88219,28.33856652195105
Limestone,2020-09-03,2,Limestone,23437,0.23437,8.533515381661475
Lipscomb,2020-09-03,0,Lipscomb,3233,0.03233,0.0
Live Oak,2020-09-03,4,Live Oak,12207,0.12207,32.76808388629475
Llano,2020-09-03,0,Llano,21795,0.21795,0.0
Loving,2020-09-03,0,Loving,169,0.00169,0.0
Lubbock,2020-09-03,273,Lubbock,310569,3.10569,87.90317127594834
Lynn,2020-09-03,0,Lynn,5951,0.05951,0.0
McCulloch,2020-09-03,0,McCulloch,7984,0.07984,0.0
McLennan,2020-09-03,95,McLennan,256623,2.56623,37.01928509915323
McMullen,2020-09-03,0,McMullen,743,0.00743,0.0
Madison,2020-09-03,1,Madison,14284,0.14284,7.0008401008120975
Marion,2020-09-03,1,Marion,9854,0.09854,10.148163182463973
Martin,2020-09-03,1,Martin,5771,0.05771,17.32801940738174
Mason,2020-09-03,0,Mason,4274,0.04274,0.0
Matagorda,2020-09-03,18,Matagorda,36643,0.36643,49.1226155063723
Maverick,2020-09-03,0,Maverick,58722,0.58722,0.0
Medina,2020-09-03,1,Medina,51584,0.51584,1.9385856079404469
Menard,2020-09-03,0,Menard,2138,0.02138,0.0
Midland,2020-09-03,50,Midland,176832,1.76832,28.27542526239595
Milam,2020-09-03,1,Milam,24823,0.24823,4.028521935301938
Mills,2020-09-03,0,Mills,4873,0.04873,0.0
Mitchell,2020-09-03,2,Mitchell,8545,0.08545,23.405500292568753
Montague,2020-09-03,1,Montague,19818,0.19818,5.045917852457362
Montgomery,2020-09-03,104,Montgomery,607391,6.07391,17.122413733492923
Moore,2020-09-03,2,Moore,20940,0.2094,9.551098376313275
Morris,2020-09-03,0,Morris,12388,0.12388,0.0
Motley,2020-09-03,0,Motley,1200,0.012,0.0
Nacogdoches,2020-09-03,9,Nacogdoches,65204,0.65204,13.80283418195203
Navarro,2020-09-03,7,Navarro,50113,0.50113,13.968431345159939
Newton,2020-09-03,1,Newton,13595,0.13595,7.35564545788893
Nolan,2020-09-03,4,Nolan,14714,0.14714,27.18499388337638
Nueces,2020-09-03,12,Nueces,362294,3.62294,3.312227086289036
Ochiltree,2020-09-03,0,Ochiltree,9836,0.09836,0.0
Oldham,2020-09-03,0,Oldham,2112,0.02112,0.0
Orange,2020-09-03,17,Orange,83396,0.83396,20.384670727612836
Palo Pinto,2020-09-03,2,Palo Pinto,29189,0.29189,6.851896262290589
Panola,2020-09-03,6,Panola,23194,0.23194,25.868759161852203
Parker,2020-09-03,4,Parker,142878,1.42878,2.7995912596760872
Parmer,2020-09-03,1,Parmer,9605,0.09605,10.41124414367517
Pecos,2020-09-03,7,Pecos,15823,0.15823,44.23939834418252
Polk,2020-09-03,0,Polk,51353,0.51353,0.0
Potter,2020-09-03,16,Potter,117415,1.17415,13.62687901886471
Presidio,2020-09-03,0,Presidio,6704,0.06704,0.0
Rains,2020-09-03,0,Rains,12514,0.12514,0.0
Randall,2020-09-03,16,Randall,137713,1.37713,11.618365731630275
Reagan,2020-09-03,0,Reagan,3849,0.03849,0.0
Real,2020-09-03,0,Real,3452,0.03452,0.0
Red River,2020-09-03,2,Red River,12023,0.12023,16.6347833319471
Reeves,2020-09-03,0,Reeves,15976,0.15976,0.0
Refugio,2020-09-03,1,Refugio,6948,0.06948,14.392630972941854
Roberts,2020-09-03,0,Roberts,854,0.00854,0.0
Robertson,2020-09-03,1,Robertson,17074,0.17074,5.8568583811643435
Rockwall,2020-09-03,4,Rockwall,104915,1.04915,3.8126102082638327
Runnels,2020-09-03,0,Runnels,10264,0.10264,0.0
Rusk,2020-09-03,2,Rusk,54406,0.54406,3.6760651398742787
Sabine,2020-09-03,2,Sabine,10542,0.10542,18.971732119142477
San Augustine,2020-09-03,0,San Augustine,8237,0.08237,0.0
San Jacinto,2020-09-03,2,San Jacinto,28859,0.28859,6.930247063307807
San Patricio,2020-09-03,13,San Patricio,66730,0.6673,19.481492582047053
San Saba,2020-09-03,1,San Saba,6055,0.06055,16.515276630883566
Schleicher,2020-09-03,13,Schleicher,2793,0.02793,465.4493376297888
Scurry,2020-09-03,9,Scurry,16703,0.16703,53.88253607136442
Shackelford,2020-09-03,0,Shackelford,3265,0.03265,0.0
Shelby,2020-09-03,3,Shelby,25274,0.25274,11.869905832080399
Sherman,2020-09-03,1,Sherman,3022,0.03022,33.090668431502316
Smith,2020-09-03,20,Smith,232751,2.32751,8.59287392965014
Somervell,2020-09-03,2,Somervell,9128,0.09128,21.910604732690622
Starr,2020-09-03,0,Starr,64633,0.64633,0.0
Stephens,2020-09-03,0,Stephens,9366,0.09366,0.0
Sterling,2020-09-03,0,Sterling,1291,0.01291,0.0
Stonewall,2020-09-03,0,Stonewall,1350,0.0135,0.0
Sutton,2020-09-03,1,Sutton,3776,0.03776,26.483050847457626
Swisher,2020-09-03,0,Swisher,7397,0.07397,0.0
Tarrant,2020-09-03,171,Tarrant,2102515,21.02515,8.133116767300114
Taylor,2020-09-03,17,Taylor,138034,1.38034,12.315806250633903
Terrell,2020-09-03,0,Terrell,776,0.00776,0.0
Terry,2020-09-03,1,Terry,12337,0.12337,8.105698305909055
Throckmorton,2020-09-03,0,Throckmorton,1501,0.01501,0.0
Titus,2020-09-03,0,Titus,32750,0.3275,0.0
Tom Green,2020-09-03,5,Tom Green,119200,1.192,4.194630872483222
Travis,2020-09-03,99,Travis,1273954,12.73954,7.771081216433246
Trinity,2020-09-03,1,Trinity,14651,0.14651,6.825472663981981
Tyler,2020-09-03,6,Tyler,21672,0.21672,27.685492801771872
Upshur,2020-09-03,3,Upshur,41753,0.41753,7.185112447009796
Upton,2020-09-03,1,Upton,3657,0.03657,27.344818156959256
Uvalde,2020-09-03,1,Uvalde,26741,0.26741,3.739575932089301
Val Verde,2020-09-03,0,Val Verde,49025,0.49025,0.0
Van Zandt,2020-09-03,0,Van Zandt,56590,0.5659,0.0
Victoria,2020-09-03,23,Victoria,92084,0.92084,24.977194735241735
Walker,2020-09-03,0,Walker,72971,0.72971,0.0
Waller,2020-09-03,10,Waller,55246,0.55246,18.100857980668284
Ward,2020-09-03,0,Ward,11998,0.11998,0.0
Washington,2020-09-03,2,Washington,35882,0.35882,5.573825316314587
Webb,2020-09-03,295,Webb,276652,2.76652,106.63215881323829
Wharton,2020-09-03,14,Wharton,41556,0.41556,33.689479256906345
Wheeler,2020-09-03,0,Wheeler,5056,0.05056,0.0
Wichita,2020-09-03,15,Wichita,132230,1.3223,11.343870528624366
Wilbarger,2020-09-03,5,Wilbarger,12769,0.12769,39.15733416868979
Willacy,2020-09-03,25,Willacy,21358,0.21358,117.05215844180167
Williamson,2020-09-03,15,Williamson,590551,5.90551,2.5400007789335723
Wilson,2020-09-03,0,Wilson,51070,0.5107,0.0
Winkler,2020-09-03,1,Winkler,8010,0.0801,12.484394506866415
Wise,2020-09-03,0,Wise,69984,0.69984,0.0
Wood,2020-09-03,4,Wood,45539,0.45539,8.783679922703616
Yoakum,2020-09-03,8,Yoakum,8713,0.08713,91.81682543326065
Young,2020-09-03,0,Young,18010,0.1801,0.0
Zapata,2020-09-03,0,Zapata,14179,0.14179,0.0
Zavala,2020-09-03,2,Zavala,11840,0.1184,16.89189189189189
Anderson,2020-09-04,19,Anderson,57735,0.57735,32.90898068762449
Andrews,2020-09-04,9,Andrews,18705,0.18705,48.115477145148354
Angelina,2020-09-04,0,Angelina,86715,0.86715,0.0
Aransas,2020-09-04,78,Aransas,23510,0.2351,331.7737133134836
Archer,2020-09-04,2,Archer,8553,0.08553,23.3836080907284
Armstrong,2020-09-04,0,Armstrong,1887,0.01887,0.0
Atascosa,2020-09-04,0,Atascosa,51153,0.51153,0.0
Austin,2020-09-04,15,Austin,30032,0.30032,49.94672349493874
Bailey,2020-09-04,1,Bailey,7000,0.07,14.285714285714285
Bandera,2020-09-04,0,Bandera,23112,0.23112,0.0
Bastrop,2020-09-04,17,Bastrop,88723,0.88723,19.160758766047135
Baylor,2020-09-04,0,Baylor,3509,0.03509,0.0
Bee,2020-09-04,149,Bee,32565,0.32565,457.5464455703977
Bell,2020-09-04,32,Bell,362924,3.62924,8.81727303788121
Bexar,2020-09-04,140,Bexar,2003554,20.03554,6.987583064893683
Blanco,2020-09-04,3,Blanco,11931,0.11931,25.144581342720645
Borden,2020-09-04,0,Borden,654,0.00654,0.0
Bosque,2020-09-04,8,Bosque,18685,0.18685,42.815092320042815
Bowie,2020-09-04,45,Bowie,93245,0.93245,48.25996031958818
Brazoria,2020-09-04,79,Brazoria,374264,3.74264,21.108094820768226
Brazos,2020-09-04,103,Brazos,229211,2.29211,44.93676132471827
Brewster,2020-09-04,0,Brewster,9203,0.09203,0.0
Briscoe,2020-09-04,0,Briscoe,1546,0.01546,0.0
Brooks,2020-09-04,18,Brooks,7093,0.07093,253.771323840406
Brown,2020-09-04,3,Brown,37864,0.37864,7.923093175575746
Burleson,2020-09-04,3,Burleson,18443,0.18443,16.26633411050263
Burnet,2020-09-04,0,Burnet,48155,0.48155,0.0
Caldwell,2020-09-04,26,Caldwell,43664,0.43664,59.54562110663247
Calhoun,2020-09-04,0,Calhoun,21290,0.2129,0.0
Callahan,2020-09-04,1,Callahan,13943,0.13943,7.1720576633436135
Cameron,2020-09-04,118,Cameron,423163,4.23163,27.88523571295222
Camp,2020-09-04,2,Camp,13094,0.13094,15.27417137620284
Carson,2020-09-04,0,Carson,5926,0.05926,0.0
Cass,2020-09-04,1,Cass,30026,0.30026,3.3304469459801505
Castro,2020-09-04,0,Castro,7530,0.0753,0.0
Chambers,2020-09-04,0,Chambers,43837,0.43837,0.0
Cherokee,2020-09-04,12,Cherokee,52646,0.52646,22.793754511263913
Childress,2020-09-04,3,Childress,7306,0.07306,41.06214070626882
Clay,2020-09-04,1,Clay,10471,0.10471,9.550186228631459
Cochran,2020-09-04,1,Cochran,2853,0.02853,35.050823694356815
Coke,2020-09-04,0,Coke,3387,0.03387,0.0
Coleman,2020-09-04,1,Coleman,8175,0.08175,12.232415902140673
Collin,2020-09-04,108,Collin,1034730,10.3473,10.437505436200748
Collingsworth,2020-09-04,1,Collingsworth,2920,0.0292,34.24657534246575
Colorado,2020-09-04,18,Colorado,21493,0.21493,83.7481970874238
Comal,2020-09-04,45,Comal,156209,1.56209,28.807559103508762
Comanche,2020-09-04,0,Comanche,13635,0.13635,0.0
Concho,2020-09-04,0,Concho,2726,0.02726,0.0
Cooke,2020-09-04,0,Cooke,41257,0.41257,0.0
Coryell,2020-09-04,7,Coryell,75951,0.75951,9.216468512593647
Cottle,2020-09-04,0,Cottle,1398,0.01398,0.0
Crane,2020-09-04,0,Crane,4797,0.04797,0.0
Crockett,2020-09-04,0,Crockett,3464,0.03464,0.0
Crosby,2020-09-04,0,Crosby,5737,0.05737,0.0
Culberson,2020-09-04,1,Culberson,2171,0.02171,46.06172270842929
Dallam,2020-09-04,0,Dallam,7287,0.07287,0.0
Dallas,2020-09-04,250,Dallas,2635516,26.35516,9.485808471661716
Dawson,2020-09-04,7,Dawson,12728,0.12728,54.996857322438714
Deaf Smith,2020-09-04,7,Deaf Smith,18546,0.18546,37.74398792192386
Delta,2020-09-04,1,Delta,5331,0.05331,18.758206715438003
Denton,2020-09-04,82,Denton,887207,8.87207,9.2424879424982
DeWitt,2020-09-04,0,DeWitt,20160,0.2016,0.0
Dickens,2020-09-04,1,Dickens,2211,0.02211,45.22840343735866
Dimmit,2020-09-04,0,Dimmit,10124,0.10124,0.0
Donley,2020-09-04,0,Donley,3278,0.03278,0.0
Duval,2020-09-04,7,Duval,11157,0.11157,62.740880164918885
Eastland,2020-09-04,2,Eastland,18360,0.1836,10.893246187363834
Ector,2020-09-04,11,Ector,166223,1.66223,6.61761609404234
Edwards,2020-09-04,0,Edwards,1932,0.01932,0.0
Ellis,2020-09-04,13,Ellis,184826,1.84826,7.033642452901648
El Paso,2020-09-04,0,El Paso,839238,8.39238,0.0
Erath,2020-09-04,6,Erath,42698,0.42698,14.05218042999672
Falls,2020-09-04,1,Falls,17297,0.17297,5.781349366942244
Fannin,2020-09-04,1,Fannin,35514,0.35514,2.8157909556794505
Fayette,2020-09-04,1,Fayette,25346,0.25346,3.945395723191036
Fisher,2020-09-04,0,Fisher,3830,0.0383,0.0
Floyd,2020-09-04,0,Floyd,5712,0.05712,0.0
Foard,2020-09-04,0,Foard,1155,0.01155,0.0
Fort Bend,2020-09-04,45,Fort Bend,811688,8.11688,5.5440021288968175
Franklin,2020-09-04,1,Franklin,10725,0.10725,9.324009324009324
Freestone,2020-09-04,1,Freestone,19717,0.19717,5.071765481564132
Frio,2020-09-04,3,Frio,20306,0.20306,14.773958435930268
Gaines,2020-09-04,2,Gaines,21492,0.21492,9.305788200260562
Galveston,2020-09-04,69,Galveston,342139,3.42139,20.167241968907373
Garza,2020-09-04,0,Garza,6229,0.06229,0.0
Gillespie,2020-09-04,2,Gillespie,26988,0.26988,7.410701052319549
Glasscock,2020-09-04,0,Glasscock,1409,0.01409,0.0
Goliad,2020-09-04,0,Goliad,7658,0.07658,0.0
Gonzales,2020-09-04,1,Gonzales,20837,0.20837,4.799155348658636
Gray,2020-09-04,3,Gray,21886,0.21886,13.707392853879192
Grayson,2020-09-04,18,Grayson,136212,1.36212,13.214694740551494
Gregg,2020-09-04,16,Gregg,123945,1.23945,12.90895155109121
Grimes,2020-09-04,0,Grimes,28880,0.2888,0.0
Guadalupe,2020-09-04,0,Guadalupe,166847,1.66847,0.0
Hale,2020-09-04,8,Hale,33406,0.33406,23.9477938094953
Hall,2020-09-04,0,Hall,2964,0.02964,0.0
Hamilton,2020-09-04,0,Hamilton,8461,0.08461,0.0
Hansford,2020-09-04,1,Hansford,5399,0.05399,18.521948508983144
Hardeman,2020-09-04,0,Hardeman,3933,0.03933,0.0
Hardin,2020-09-04,14,Hardin,57602,0.57602,24.304711641956878
Harris,2020-09-04,734,Harris,4713325,47.13325,15.572870531949315
Harrison,2020-09-04,5,Harrison,66553,0.66553,7.512809339924572
Hartley,2020-09-04,0,Hartley,5576,0.05576,0.0
Haskell,2020-09-04,0,Haskell,5658,0.05658,0.0
Hays,2020-09-04,21,Hays,230191,2.30191,9.122858843308384
Hemphill,2020-09-04,4,Hemphill,3819,0.03819,104.73946059177794
Henderson,2020-09-04,8,Henderson,82737,0.82737,9.669192743270846
Hidalgo,2020-09-04,270,Hidalgo,868707,8.68707,31.08067507226257
Hill,2020-09-04,7,Hill,36649,0.36649,19.100111872083822
Hockley,2020-09-04,3,Hockley,23021,0.23021,13.031579861865254
Hood,2020-09-04,3,Hood,61643,0.61643,4.866732637931314
Hopkins,2020-09-04,2,Hopkins,37084,0.37084,5.393161471254449
Houston,2020-09-04,0,Houston,22968,0.22968,0.0
Howard,2020-09-04,17,Howard,36664,0.36664,46.36700850970979
Hudspeth,2020-09-04,0,Hudspeth,4886,0.04886,0.0
Hunt,2020-09-04,9,Hunt,98594,0.98594,9.128344524007545
Hutchinson,2020-09-04,0,Hutchinson,20938,0.20938,0.0
Irion,2020-09-04,0,Irion,1536,0.01536,0.0
Jack,2020-09-04,0,Jack,8935,0.08935,0.0
Jackson,2020-09-04,0,Jackson,14760,0.1476,0.0
Jasper,2020-09-04,1,Jasper,35529,0.35529,2.8146021559852517
Jeff Davis,2020-09-04,1,Jeff Davis,2274,0.02274,43.975373790677224
Jefferson,2020-09-04,42,Jefferson,251565,2.51565,16.695486256037206
Jim Hogg,2020-09-04,0,Jim Hogg,5200,0.052,0.0
Jim Wells,2020-09-04,224,Jim Wells,40482,0.40482,553.3323452398597
Johnson,2020-09-04,13,Johnson,175817,1.75817,7.394051769737852
Jones,2020-09-04,2,Jones,20083,0.20083,9.958671513220136
Karnes,2020-09-04,4,Karnes,15601,0.15601,25.63938209089161
Kaufman,2020-09-04,6,Kaufman,136154,1.36154,4.406774681610529
Kendall,2020-09-04,0,Kendall,47431,0.47431,0.0
Kenedy,2020-09-04,1,Kenedy,404,0.00404,247.5247524752475
Kent,2020-09-04,0,Kent,762,0.00762,0.0
Kerr,2020-09-04,0,Kerr,52600,0.526,0.0
Kimble,2020-09-04,0,Kimble,4337,0.04337,0.0
King,2020-09-04,0,King,272,0.00272,0.0
Kinney,2020-09-04,0,Kinney,3667,0.03667,0.0
Kleberg,2020-09-04,229,Kleberg,30680,0.3068,746.4146023468057
Knox,2020-09-04,0,Knox,3664,0.03664,0.0
Lamar,2020-09-04,117,Lamar,49859,0.49859,234.66174612406988
Lamb,2020-09-04,6,Lamb,12893,0.12893,46.536880477778645
Lampasas,2020-09-04,0,Lampasas,21428,0.21428,0.0
La Salle,2020-09-04,1,La Salle,7520,0.0752,13.297872340425531
Lavaca,2020-09-04,0,Lavaca,20154,0.20154,0.0
Lee,2020-09-04,0,Lee,17239,0.17239,0.0
Leon,2020-09-04,1,Leon,17404,0.17404,5.745805561939784
Liberty,2020-09-04,0,Liberty,88219,0.88219,0.0
Limestone,2020-09-04,6,Limestone,23437,0.23437,25.600546144984428
Lipscomb,2020-09-04,0,Lipscomb,3233,0.03233,0.0
Live Oak,2020-09-04,0,Live Oak,12207,0.12207,0.0
Llano,2020-09-04,3,Llano,21795,0.21795,13.764624913971094
Loving,2020-09-04,0,Loving,169,0.00169,0.0
Lubbock,2020-09-04,304,Lubbock,310569,3.10569,97.88485006552489
Lynn,2020-09-04,1,Lynn,5951,0.05951,16.803898504453034
McCulloch,2020-09-04,6,McCulloch,7984,0.07984,75.1503006012024
McLennan,2020-09-04,80,McLennan,256623,2.56623,31.174134820339564
McMullen,2020-09-04,2,McMullen,743,0.00743,269.17900403768505
Madison,2020-09-04,0,Madison,14284,0.14284,0.0
Marion,2020-09-04,3,Marion,9854,0.09854,30.44448954739192
Martin,2020-09-04,0,Martin,5771,0.05771,0.0
Mason,2020-09-04,2,Mason,4274,0.04274,46.79457182966776
Matagorda,2020-09-04,1,Matagorda,36643,0.36643,2.729034194798461
Maverick,2020-09-04,0,Maverick,58722,0.58722,0.0
Medina,2020-09-04,1,Medina,51584,0.51584,1.9385856079404469
Menard,2020-09-04,0,Menard,2138,0.02138,0.0
Midland,2020-09-04,14,Midland,176832,1.76832,7.917119073470865
Milam,2020-09-04,4,Milam,24823,0.24823,16.11408774120775
Mills,2020-09-04,0,Mills,4873,0.04873,0.0
Mitchell,2020-09-04,0,Mitchell,8545,0.08545,0.0
Montague,2020-09-04,9,Montague,19818,0.19818,45.41326067211626
Montgomery,2020-09-04,142,Montgomery,607391,6.07391,23.37868028996149
Moore,2020-09-04,0,Moore,20940,0.2094,0.0
Morris,2020-09-04,1,Morris,12388,0.12388,8.072328059412333
Motley,2020-09-04,0,Motley,1200,0.012,0.0
Nacogdoches,2020-09-04,7,Nacogdoches,65204,0.65204,10.7355376970738
Navarro,2020-09-04,0,Navarro,50113,0.50113,0.0
Newton,2020-09-04,0,Newton,13595,0.13595,0.0
Nolan,2020-09-04,6,Nolan,14714,0.14714,40.77749082506457
Nueces,2020-09-04,13,Nueces,362294,3.62294,3.588246010146456
Ochiltree,2020-09-04,0,Ochiltree,9836,0.09836,0.0
Oldham,2020-09-04,0,Oldham,2112,0.02112,0.0
Orange,2020-09-04,10,Orange,83396,0.83396,11.990982780948727
Palo Pinto,2020-09-04,12,Palo Pinto,29189,0.29189,41.11137757374354
Panola,2020-09-04,2,Panola,23194,0.23194,8.6229197206174
Parker,2020-09-04,11,Parker,142878,1.42878,7.698875964109241
Parmer,2020-09-04,1,Parmer,9605,0.09605,10.41124414367517
Pecos,2020-09-04,10,Pecos,15823,0.15823,63.199140491689306
Polk,2020-09-04,0,Polk,51353,0.51353,0.0
Potter,2020-09-04,29,Potter,117415,1.17415,24.69871822169229
